2073    8    8    20.45029 -999.00000   25.31512 -999.00000 -999.00000
2073    8    9    17.08388 -999.00000   24.89347 -999.00000 -999.00000
2073    8   10    21.55179 -999.00000   24.58396 -999.00000 -999.00000
2073    8   11    23.37933 -999.00000   24.64649 -999.00000 -999.00000
2073    8   12    25.80108 -999.00000   24.92875 -999.00000 -999.00000
2073    8   13    15.78555 -999.00000   24.76877 -999.00000 -999.00000
2073    8   14    16.69931 -999.00000   24.13177 -999.00000 -999.00000
2073    8   15    17.27513 -999.00000   23.65759 -999.00000 -999.00000
2073    8   16    26.54444 -999.00000   23.73905 -999.00000 -999.00000
2073    8   17    26.47879 -999.00000   24.27911 -999.00000 -999.00000
2073    8   18    25.93595 -999.00000   24.74849 -999.00000 -999.00000
2073    8   19    29.24956 -999.00000   25.33030 -999.00000 -999.00000
2073    8   20    29.34434 -999.00000   26.05899 -999.00000 -999.00000
2073    8   21    26.73173 -999.00000   26.58897 -999.00000 -999.00000
2073    8   22    24.91634 -999.00000   26.80500 -999.00000 -999.00000
2073    8   23    22.28033 -999.00000   26.72390 -999.00000 -999.00000
2073    8   24    22.76779 -999.00000   26.51952 -999.00000 -999.00000
2073    8   25    17.30513 -999.00000   26.03973 -999.00000 -999.00000
2073    8   26    18.20740 -999.00000   25.35857 -999.00000 -999.00000
2073    8   27    15.03094 -999.00000   24.64819 -999.00000 -999.00000
2073    8   28    19.12649 -999.00000   24.08805 -999.00000 -999.00000
2073    8   29    24.66899 -999.00000   24.10123 -999.00000 -999.00000
2073    8   30    20.24730 -999.00000   24.16960 -999.00000 -999.00000
2073    8   31    26.82087 -999.00000   24.34203 -999.00000 -999.00000
2073    9    1    22.77072 -999.00000   24.63025 -999.00000 -999.00000
2073    9    2    26.49085 -999.00000   24.87443 -999.00000 -999.00000
2073    9    3    25.98617 -999.00000   25.27023 -999.00000 -999.00000
2073    9    4    22.45291 -999.00000   25.40625 -999.00000 -999.00000
2073    9    5    19.78574 -999.00000   25.17828 -999.00000 -999.00000
2073    9    6    28.09195 -999.00000   25.28889 -999.00000 -999.00000
2073    9    7    28.61354 -999.00000   25.87989 -999.00000 -999.00000
2073    9    8    21.02410 -999.00000   26.01611 -999.00000 -999.00000
2073    9    9    13.78034 -999.00000   25.27124 -999.00000 -999.00000
2073    9   10    14.54214 -999.00000   24.27532 -999.00000 -999.00000
2073    9   11    17.98648 -999.00000   23.65721 -999.00000 -999.00000
2073    9   12    22.26033 -999.00000   23.51116 -999.00000 -999.00000
2073    9   13    20.44908 -999.00000   23.50283 -999.00000 -999.00000
2073    9   14    20.62356 -999.00000   23.41206 -999.00000 -999.00000
2073    9   15     8.68481 -999.00000   22.74245 -999.00000 -999.00000
2073    9   16     9.14608 -999.00000   21.60991 -999.00000 -999.00000
2073    9   17    13.17454 -999.00000   20.84940 -999.00000 -999.00000
2073    9   18    15.41917 -999.00000   20.45253 -999.00000 -999.00000
2073    9   19    11.95070 -999.00000   20.04500 -999.00000 -999.00000
2073    9   20    14.26251 -999.00000   19.63143 -999.00000 -999.00000
2073    9   21    10.67484 -999.00000   19.20829 -999.00000 -999.00000
2073    9   22     9.26876 -999.00000   18.63362 -999.00000 -999.00000
2073    9   23    20.24307 -999.00000   18.47631 -999.00000 -999.00000
2073    9   24     7.72594 -999.00000   18.27409 -999.00000 -999.00000
2073    9   25     7.08148 -999.00000   17.60756 -999.00000 -999.00000
2073    9   26    14.43717 -999.00000   17.24714 -999.00000 -999.00000
2073    9   27    16.18457 -999.00000   17.22990 -999.00000 -999.00000
2073    9   28    18.37565 -999.00000   17.34829 -999.00000 -999.00000
2073    9   29    18.16998 -999.00000   17.52788 -999.00000 -999.00000
2073    9   30    16.78231 -999.00000   17.64158 -999.00000 -999.00000
2073   10    1    12.56979 -999.00000   17.55150 -999.00000 -999.00000
2073   10    2     9.48034 -999.00000   17.21268 -999.00000 -999.00000
2073   10    3    10.90491 -999.00000   16.84585 -999.00000 -999.00000
2073   10    4     9.00523 -999.00000   16.49461 -999.00000 -999.00000
2073   10    5     6.46746 -999.00000   16.02749 -999.00000 -999.00000
2073   10    6    10.04433 -999.00000   15.63496 -999.00000 -999.00000
2073   10    7    10.27077 -999.00000   15.39314 -999.00000 -999.00000
2073   10    8    15.27319 -999.00000   15.32893 -999.00000 -999.00000
2073   10    9    13.40257 -999.00000   15.36413 -999.00000 -999.00000
2073   10   10    10.43634 -999.00000   15.24966 -999.00000 -999.00000
2073   10   11    20.55014 -999.00000   15.35939 -999.00000 -999.00000
2073   10   12    10.77265 -999.00000   15.47377 -999.00000 -999.00000
2073   10   13     4.69367 -999.00000   15.09490 -999.00000 -999.00000
2073   10   14     5.48656 -999.00000   14.58791 -999.00000 -999.00000
2073   10   15     7.28330 -999.00000   14.20029 -999.00000 -999.00000
2073   10   16    12.28583 -999.00000   14.03632 -999.00000 -999.00000
2073   10   17    17.63475 -999.00000   14.17424 -999.00000 -999.00000
2073   10   18    16.23153 -999.00000   14.41803 -999.00000 -999.00000
2073   10   19    10.57031 -999.00000   14.44883 -999.00000 -999.00000
2073   10   20     6.27893 -999.00000   14.19102 -999.00000 -999.00000
2073   10   21    10.46913 -999.00000   13.94872 -999.00000 -999.00000
2073   10   22     8.69787 -999.00000   13.79100 -999.00000 -999.00000
2073   10   23     2.65818 -999.00000   13.42705 -999.00000 -999.00000
2073   10   24     6.12246 -999.00000   13.02064 -999.00000 -999.00000
2073   10   25     7.84210 -999.00000   12.78222 -999.00000 -999.00000
2073   10   26     7.56132 -999.00000   12.59701 -999.00000 -999.00000
2073   10   27     6.84266 -999.00000   12.39772 -999.00000 -999.00000
2073   10   28     9.48476 -999.00000   12.25990 -999.00000 -999.00000
2073   10   29    10.87432 -999.00000   12.23197 -999.00000 -999.00000
2073   10   30     6.29492 -999.00000   12.12563 -999.00000 -999.00000
2073   10   31     4.35209 -999.00000   11.86248 -999.00000 -999.00000
2073   11    1     6.71651 -999.00000   11.62684 -999.00000 -999.00000
2073   11    2     4.91031 -999.00000   11.41958 -999.00000 -999.00000
2073   11    3    11.74988 -999.00000   11.34545 -999.00000 -999.00000
2073   11    4    17.31481 -999.00000   11.57107 -999.00000 -999.00000
2073   11    5    10.33537 -999.00000   11.75583 -999.00000 -999.00000
2073   11    6     8.45457 -999.00000   11.71815 -999.00000 -999.00000
2073   11    7     7.27571 -999.00000   11.60834 -999.00000 -999.00000
2073   11    8     3.07708 -999.00000   11.37478 -999.00000 -999.00000
2073   11    9     4.21143 -999.00000   11.08275 -999.00000 -999.00000
2073   11   10     9.39327 -999.00000   10.95775 -999.00000 -999.00000
2073   11   11    11.67451 -999.00000   11.01349 -999.00000 -999.00000
2073   11   12     8.03312 -999.00000   11.03587 -999.00000 -999.00000
2073   11   13     7.14565 -999.00000   10.95214 -999.00000 -999.00000
2073   11   14     3.77678 -999.00000   10.77432 -999.00000 -999.00000
2073   11   15     0.02414 -999.00000   10.44324 -999.00000 -999.00000
2073   11   16    -1.11715 -999.00000   10.02365 -999.00000 -999.00000
2073   11   17    -1.74633 -999.00000    9.59434 -999.00000 -999.00000
2073   11   18     3.99778 -999.00000    9.30390 -999.00000 -999.00000
2073   11   19     5.44080 -999.00000    9.18189 -999.00000 -999.00000
2073   11   20     4.18738 -999.00000    9.07033 -999.00000 -999.00000
2073   11   21     3.45831 -999.00000    8.92370 -999.00000 -999.00000
2073   11   22    11.04676 -999.00000    8.92549 -999.00000 -999.00000
2073   11   23    11.60038 -999.00000    9.09489 -999.00000 -999.00000
2073   11   24     9.18606 -999.00000    9.22159 -999.00000 -999.00000
2073   11   25     9.17155 -999.00000    9.29430 -999.00000 -999.00000
2073   11   26    12.69936 -999.00000    9.43894 -999.00000 -999.00000
2073   11   27    21.00254 -999.00000    9.83025 -999.00000 -999.00000
2073   11   28    16.34669 -999.00000   10.29491 -999.00000 -999.00000
2073   11   29     6.96200 -999.00000   10.44083 -999.00000 -999.00000
2073   11   30     3.70572 -999.00000   10.29800 -999.00000 -999.00000
2073   12    1    15.24390 -999.00000   10.34835 -999.00000 -999.00000
2073   12    2    19.66160 -999.00000   10.75498 -999.00000 -999.00000
2073   12    3    16.86143 -999.00000   11.19224 -999.00000 -999.00000
2073   12    4     9.01549 -999.00000   11.37157 -999.00000 -999.00000
2073   12    5    17.67730 -999.00000   11.56523 -999.00000 -999.00000
2073   12    6    14.91714 -999.00000   11.89587 -999.00000 -999.00000
2073   12    7    10.25856 -999.00000   12.03600 -999.00000 -999.00000
2073   12    8     5.25004 -999.00000   11.93145 -999.00000 -999.00000
2073   12    9     4.91323 -999.00000   11.70161 -999.00000 -999.00000
2073   12   10     5.39308 -999.00000   11.49035 -999.00000 -999.00000
2073   12   11    11.96363 -999.00000   11.46216 -999.00000 -999.00000
2073   12   12    16.84783 -999.00000   11.71131 -999.00000 -999.00000
2073   12   13    11.77968 -999.00000   11.94938 -999.00000 -999.00000
2073   12   14     8.32671 -999.00000   11.97019 -999.00000 -999.00000
2073   12   15     7.63590 -999.00000   11.88862 -999.00000 -999.00000
2073   12   16     3.49639 -999.00000   11.69352 -999.00000 -999.00000
2073   12   17     8.70355 -999.00000   11.53703 -999.00000 -999.00000
2073   12   18     9.40285 -999.00000   11.53286 -999.00000 -999.00000
2073   12   19     5.91731 -999.00000   11.46294 -999.00000 -999.00000
2073   12   20    14.63734 -999.00000   11.52335 -999.00000 -999.00000
2073   12   21     9.53796 -999.00000   11.66962 -999.00000 -999.00000
2073   12   22     7.61225 -999.00000   11.64091 -999.00000 -999.00000
2073   12   23    -0.10223 -999.00000   11.38093 -999.00000 -999.00000
2073   12   24    -2.95097 -999.00000   10.88601 -999.00000 -999.00000
2073   12   25     7.66867 -999.00000   10.60911 -999.00000 -999.00000
2073   12   26     5.92901 -999.00000   10.55227 -999.00000 -999.00000
2073   12   27     3.10560 -999.00000   10.39578 -999.00000 -999.00000
2073   12   28    -0.95441 -999.00000   10.09411 -999.00000 -999.00000
2073   12   29     2.50119 -999.00000    9.79860 -999.00000 -999.00000
2073   12   30     3.75602 -999.00000    9.62380 -999.00000 -999.00000
2073   12   31     5.33978 -999.00000    9.51994 -999.00000 -999.00000
2074    1    1     2.18119 -999.00000    9.38861 -999.00000 -999.00000
2074    1    2     7.41349 -999.00000    9.30852 -999.00000 -999.00000
2074    1    3     4.60254 -999.00000    9.28400 -999.00000 -999.00000
2074    1    4     4.49857 -999.00000    9.20051 -999.00000 -999.00000
2074    1    5     4.62028 -999.00000    9.12227 -999.00000 -999.00000
2074    1    6     4.87010 -999.00000    9.05633 -999.00000 -999.00000
2074    1    7     0.16578 -999.00000    8.90231 -999.00000 -999.00000
2074    1    8    -2.04747 -999.00000    8.61528 -999.00000 -999.00000
2074    1    9     1.66189 -999.00000    8.37553 -999.00000 -999.00000
2074    1   10     1.61644 -999.00000    8.22207 -999.00000 -999.00000
2074    1   11    -2.21292 -999.00000    8.00084 -999.00000 -999.00000
2074    1   12    -1.90006 -999.00000    7.72381 -999.00000 -999.00000
2074    1   13     3.01058 -999.00000    7.56198 -999.00000 -999.00000
2074    1   14     1.38393 -999.00000    7.47047 -999.00000 -999.00000
2074    1   15    -2.76318 -999.00000    7.27562 -999.00000 -999.00000
2074    1   16    -0.99954 -999.00000    7.04692 -999.00000 -999.00000
2074    1   17    -3.35372 -999.00000    6.81963 -999.00000 -999.00000
2074    1   18     2.70569 -999.00000    6.67093 -999.00000 -999.00000
2074    1   19     0.30795 -999.00000    6.59486 -999.00000 -999.00000
2074    1   20    11.28254 -999.00000    6.67474 -999.00000 -999.00000
2074    1   21    13.75016 -999.00000    6.99277 -999.00000 -999.00000
2074    1   22    11.39858 -999.00000    7.30916 -999.00000 -999.00000
2074    1   23     7.49596 -999.00000    7.50563 -999.00000 -999.00000
2074    1   24     1.16110 -999.00000    7.50630 -999.00000 -999.00000
2074    1   25     5.35554 -999.00000    7.46774 -999.00000 -999.00000
2074    1   26     4.56751 -999.00000    7.49539 -999.00000 -999.00000
2074    1   27     3.91194 -999.00000    7.49596 -999.00000 -999.00000
2074    1   28     0.03293 -999.00000    7.41242 -999.00000 -999.00000
2074    1   29     7.98290 -999.00000    7.40919 -999.00000 -999.00000
2074    1   30     9.16227 -999.00000    7.57732 -999.00000 -999.00000
2074    1   31     8.62854 -999.00000    7.75425 -999.00000 -999.00000
2074    2    1     1.70192 -999.00000    7.78543 -999.00000 -999.00000
2074    2    2     0.69830 -999.00000    7.66502 -999.00000 -999.00000
2074    2    3     0.24442 -999.00000    7.52317 -999.00000 -999.00000
2074    2    4    -1.39197 -999.00000    7.34931 -999.00000 -999.00000
2074    2    5     1.81556 -999.00000    7.21359 -999.00000 -999.00000
2074    2    6    -4.19981 -999.00000    7.03292 -999.00000 -999.00000
2074    2    7     3.02537 -999.00000    6.88348 -999.00000 -999.00000
2074    2    8     7.18549 -999.00000    6.94698 -999.00000 -999.00000
2074    2    9     3.08233 -999.00000    7.01039 -999.00000 -999.00000
2074    2   10    -1.21747 -999.00000    6.91976 -999.00000 -999.00000
2074    2   11     6.62718 -999.00000    6.89774 -999.00000 -999.00000
2074    2   12     2.96416 -999.00000    6.95288 -999.00000 -999.00000
2074    2   13     1.00698 -999.00000    6.90518 -999.00000 -999.00000
2074    2   14    -3.64840 -999.00000    6.74052 -999.00000 -999.00000
2074    2   15    -4.46288 -999.00000    6.48606 -999.00000 -999.00000
2074    2   16     6.72547 -999.00000    6.42765 -999.00000 -999.00000
2074    2   17    13.73230 -999.00000    6.69144 -999.00000 -999.00000
2074    2   18     9.33531 -999.00000    6.99788 -999.00000 -999.00000
2074    2   19    13.11853 -999.00000    7.28914 -999.00000 -999.00000
2074    2   20     9.80902 -999.00000    7.58493 -999.00000 -999.00000
2074    2   21     7.95709 -999.00000    7.77892 -999.00000 -999.00000
2074    2   22     8.55206 -999.00000    7.94493 -999.00000 -999.00000
2074    2   23    10.06215 -999.00000    8.14787 -999.00000 -999.00000
2074    2   24     7.48587 -999.00000    8.32571 -999.00000 -999.00000
2074    2   25     4.77201 -999.00000    8.39505 -999.00000 -999.00000
2074    2   26    -0.44772 -999.00000    8.30540 -999.00000 -999.00000
2074    2   27    -4.32629 -999.00000    8.04088 -999.00000 -999.00000
2074    2   28     7.94424 -999.00000    7.95400 -999.00000 -999.00000
2074    3    1     9.92798 -999.00000    8.14655 -999.00000 -999.00000
2074    3    2    10.64193 -999.00000    8.38755 -999.00000 -999.00000
2074    3    3     7.57209 -999.00000    8.57699 -999.00000 -999.00000
2074    3    4     2.87393 -999.00000    8.60620 -999.00000 -999.00000
2074    3    5     2.34378 -999.00000    8.52990 -999.00000 -999.00000
2074    3    6     3.35493 -999.00000    8.46710 -999.00000 -999.00000
2074    3    7     2.95155 -999.00000    8.41965 -999.00000 -999.00000
2074    3    8     6.64190 -999.00000    8.44001 -999.00000 -999.00000
2074    3    9     7.99919 -999.00000    8.56058 -999.00000 -999.00000
2074    3   10     6.78188 -999.00000    8.68079 -999.00000 -999.00000
2074    3   11     5.42524 -999.00000    8.74582 -999.00000 -999.00000
2074    3   12     6.02478 -999.00000    8.79376 -999.00000 -999.00000
2074    3   13     4.03744 -999.00000    8.81227 -999.00000 -999.00000
2074    3   14     3.59804 -999.00000    8.78117 -999.00000 -999.00000
2074    3   15     5.40317 -999.00000    8.77955 -999.00000 -999.00000
2074    3   16     1.38328 -999.00000    8.73347 -999.00000 -999.00000
2074    3   17    -0.10273 -999.00000    8.57820 -999.00000 -999.00000
2074    3   18     6.36516 -999.00000    8.53076 -999.00000 -999.00000
2074    3   19     6.37264 -999.00000    8.61520 -999.00000 -999.00000
2074    3   20     8.04804 -999.00000    8.73106 -999.00000 -999.00000
2074    3   21     4.83404 -999.00000    8.81247 -999.00000 -999.00000
2074    3   22    -0.85886 -999.00000    8.71016 -999.00000 -999.00000
2074    3   23    -4.01996 -999.00000    8.43369 -999.00000 -999.00000
2074    3   24    -1.56330 -999.00000    8.15877 -999.00000 -999.00000
2074    3   25     3.40554 -999.00000    8.04422 -999.00000 -999.00000
2074    3   26     4.97157 -999.00000    8.06182 -999.00000 -999.00000
2074    3   27     4.36956 -999.00000    8.09778 -999.00000 -999.00000
2074    3   28     6.33064 -999.00000    8.15917 -999.00000 -999.00000
2074    3   29     6.59810 -999.00000    8.26228 -999.00000 -999.00000
2074    3   30     3.00595 -999.00000    8.29697 -999.00000 -999.00000
2074    3   31     3.65385 -999.00000    8.27256 -999.00000 -999.00000
2074    4    1     4.79964 -999.00000    8.28458 -999.00000 -999.00000
2074    4    2     5.83632 -999.00000    8.33930 -999.00000 -999.00000
2074    4    3     8.05111 -999.00000    8.45653 -999.00000 -999.00000
2074    4    4     7.94393 -999.00000    8.61224 -999.00000 -999.00000
2074    4    5     4.96380 -999.00000    8.70149 -999.00000 -999.00000
2074    4    6     7.67609 -999.00000    8.78244 -999.00000 -999.00000
2074    4    7    14.79956 -999.00000    9.06057 -999.00000 -999.00000
2074    4    8    14.49173 -999.00000    9.47349 -999.00000 -999.00000
2074    4    9     9.70323 -999.00000    9.77229 -999.00000 -999.00000
2074    4   10     8.78137 -999.00000    9.94094 -999.00000 -999.00000
2074    4   11     9.00557 -999.00000   10.08907 -999.00000 -999.00000
2074    4   12    12.44986 -999.00000   10.31313 -999.00000 -999.00000
2074    4   13    12.70381 -999.00000   10.61332 -999.00000 -999.00000
2074    4   14    14.61382 -999.00000   10.95525 -999.00000 -999.00000
2074    4   15    13.96971 -999.00000   11.31862 -999.00000 -999.00000
2074    4   16    16.32156 -999.00000   11.71421 -999.00000 -999.00000
2074    4   17    16.66247 -999.00000   12.16663 -999.00000 -999.00000
2074    4   18     9.86264 -999.00000   12.44811 -999.00000 -999.00000
2074    4   19    12.73827 -999.00000   12.62051 -999.00000 -999.00000
2074    4   20    12.66583 -999.00000   12.85827 -999.00000 -999.00000
2074    4   21    13.25842 -999.00000   13.10100 -999.00000 -999.00000
2074    4   22    12.54150 -999.00000   13.33147 -999.00000 -999.00000
2074    4   23    11.21951 -999.00000   13.49812 -999.00000 -999.00000
2074    4   24    20.33235 -999.00000   13.86950 -999.00000 -999.00000
2074    4   25    21.75053 -999.00000   14.52257 -999.00000 -999.00000
2074    4   26    19.29345 -999.00000   15.13570 -999.00000 -999.00000
2074    4   27    10.60306 -999.00000   15.40102 -999.00000 -999.00000
2074    4   28     9.45382 -999.00000   15.35355 -999.00000 -999.00000
2074    4   29    11.42128 -999.00000   15.33344 -999.00000 -999.00000
2074    4   30     9.53661 -999.00000   15.31651 -999.00000 -999.00000
2074    5    1    11.70543 -999.00000   15.30867 -999.00000 -999.00000
2074    5    2    14.23996 -999.00000   15.44381 -999.00000 -999.00000
2074    5    3    13.13910 -999.00000   15.61550 -999.00000 -999.00000
2074    5    4     9.65918 -999.00000   15.63612 -999.00000 -999.00000
2074    5    5    14.09314 -999.00000   15.68447 -999.00000 -999.00000
2074    5    6    18.27720 -999.00000   15.99775 -999.00000 -999.00000
2074    5    7    16.76444 -999.00000   16.38213 -999.00000 -999.00000
2074    5    8    17.07737 -999.00000   16.71197 -999.00000 -999.00000
2074    5    9    15.50886 -999.00000   16.98513 -999.00000 -999.00000
2074    5   10    12.02549 -999.00000   17.07397 -999.00000 -999.00000
2074    5   11    15.26489 -999.00000   17.14835 -999.00000 -999.00000
2074    5   12    12.15161 -999.00000   17.22155 -999.00000 -999.00000
2074    5   13    13.29477 -999.00000   17.22189 -999.00000 -999.00000
2074    5   14    16.11111 -999.00000   17.35672 -999.00000 -999.00000
2074    5   15    19.08277 -999.00000   17.68246 -999.00000 -999.00000
2074    5   16    20.03457 -999.00000   18.12985 -999.00000 -999.00000
2074    5   17    18.64386 -999.00000   18.54165 -999.00000 -999.00000
2074    5   18    15.79902 -999.00000   18.77633 -999.00000 -999.00000
2074    5   19    15.22659 -999.00000   18.86762 -999.00000 -999.00000
2074    5   20    13.41741 -999.00000   18.86138 -999.00000 -999.00000
2074    5   21    14.75113 -999.00000   18.83630 -999.00000 -999.00000
2074    5   22    14.86673 -999.00000   18.86649 -999.00000 -999.00000
2074    5   23    14.98859 -999.00000   18.90218 -999.00000 -999.00000
2074    5   24    17.05466 -999.00000   19.01697 -999.00000 -999.00000
2074    5   25    20.55430 -999.00000   19.33535 -999.00000 -999.00000
2074    5   26    20.42192 -999.00000   19.76593 -999.00000 -999.00000
2074    5   27    19.82073 -999.00000   20.14412 -999.00000 -999.00000
2074    5   28    19.19854 -999.00000   20.44985 -999.00000 -999.00000
2074    5   29    17.60929 -999.00000   20.64308 -999.00000 -999.00000
2074    5   30    14.38497 -999.00000   20.61825 -999.00000 -999.00000
2074    5   31    17.43726 -999.00000   20.58648 -999.00000 -999.00000
2074    6    1    20.34311 -999.00000   20.80604 -999.00000 -999.00000
2074    6    2    17.88130 -999.00000   21.02777 -999.00000 -999.00000
2074    6    3    11.60889 -999.00000   20.85521 -999.00000 -999.00000
2074    6    4    14.15827 -999.00000   20.53763 -999.00000 -999.00000
2074    6    5    17.13165 -999.00000   20.48125 -999.00000 -999.00000
2074    6    6    15.74588 -999.00000   20.49402 -999.00000 -999.00000
2074    6    7    16.87135 -999.00000   20.49303 -999.00000 -999.00000
2074    6    8    19.44589 -999.00000   20.64488 -999.00000 -999.00000
2074    6    9    18.56720 -999.00000   20.85548 -999.00000 -999.00000
2074    6   10    20.86530 -999.00000   21.11025 -999.00000 -999.00000
2074    6   11    22.84680 -999.00000   21.53151 -999.00000 -999.00000
2074    6   12    23.82456 -999.00000   22.05744 -999.00000 -999.00000
2074    6   13    19.60392 -999.00000   22.40289 -999.00000 -999.00000
2074    6   14    16.42459 -999.00000   22.37504 -999.00000 -999.00000
2074    6   15    20.34976 -999.00000   22.38241 -999.00000 -999.00000
2074    6   16    22.10146 -999.00000   22.65296 -999.00000 -999.00000
2074    6   17    20.83653 -999.00000   22.92415 -999.00000 -999.00000
2074    6   18    20.98823 -999.00000   23.11835 -999.00000 -999.00000
2074    6   19    23.00676 -999.00000   23.40055 -999.00000 -999.00000
2074    6   20    24.87804 -999.00000   23.85210 -999.00000 -999.00000
2074    6   21    20.76433 -999.00000   24.15435 -999.00000 -999.00000
2074    6   22    19.40986 -999.00000   24.14404 -999.00000 -999.00000
2074    6   23    22.64643 -999.00000   24.23024 -999.00000 -999.00000
2074    6   24    24.59536 -999.00000   24.57733 -999.00000 -999.00000
2074    6   25    22.52548 -999.00000   24.88696 -999.00000 -999.00000
2074    6   26    18.98570 -999.00000   24.86140 -999.00000 -999.00000
2074    6   27    15.20512 -999.00000   24.43720 -999.00000 -999.00000
2074    6   28    15.78965 -999.00000   23.89440 -999.00000 -999.00000
2074    6   29    15.96874 -999.00000   23.45897 -999.00000 -999.00000
2074    6   30    17.95846 -999.00000   23.18241 -999.00000 -999.00000
2074    7    1    17.21565 -999.00000   22.99524 -999.00000 -999.00000
2074    7    2    17.57716 -999.00000   22.80649 -999.00000 -999.00000
2074    7    3    22.22370 -999.00000   22.87559 -999.00000 -999.00000
2074    7    4    22.96332 -999.00000   23.19615 -999.00000 -999.00000
2074    7    5    19.19318 -999.00000   23.34092 -999.00000 -999.00000
2074    7    6    18.23752 -999.00000   23.23580 -999.00000 -999.00000
2074    7    7    20.79392 -999.00000   23.21766 -999.00000 -999.00000
2074    7    8    22.88453 -999.00000   23.42775 -999.00000 -999.00000
2074    7    9    29.00518 -999.00000   24.02780 -999.00000 -999.00000
2074    7   10    30.23931 -999.00000   24.96853 -999.00000 -999.00000
2074    7   11    23.86304 -999.00000   25.58069 -999.00000 -999.00000
2074    7   12    20.74536 -999.00000   25.60646 -999.00000 -999.00000
2074    7   13    24.30585 -999.00000   25.65162 -999.00000 -999.00000
2074    7   14    26.35489 -999.00000   26.00915 -999.00000 -999.00000
2074    7   15    29.65583 -999.00000   26.64340 -999.00000 -999.00000
2074    7   16    20.84988 -999.00000   26.89193 -999.00000 -999.00000
2074    7   17    18.12408 -999.00000   26.40270 -999.00000 -999.00000
2074    7   18    22.30423 -999.00000   26.06716 -999.00000 -999.00000
2074    7   19    23.63140 -999.00000   26.09509 -999.00000 -999.00000
2074    7   20    22.84940 -999.00000   26.14880 -999.00000 -999.00000
2074    7   21    21.53605 -999.00000   26.07033 -999.00000 -999.00000
2074    7   22    24.28801 -999.00000   26.08216 -999.00000 -999.00000
2074    7   23    26.36107 -999.00000   26.37225 -999.00000 -999.00000
2074    7   24    21.29109 -999.00000   26.45259 -999.00000 -999.00000
2074    7   25    13.56595 -999.00000   25.75475 -999.00000 -999.00000
2074    7   26    14.38226 -999.00000   24.76241 -999.00000 -999.00000
2074    7   27    14.39255 -999.00000   23.97221 -999.00000 -999.00000
2074    7   28    13.08140 -999.00000   23.22703 -999.00000 -999.00000
2074    7   29    13.92702 -999.00000   22.55953 -999.00000 -999.00000
2074    7   30    14.83532 -999.00000   22.05970 -999.00000 -999.00000
2074    7   31    23.97599 -999.00000   22.07842 -999.00000 -999.00000
2074    8    1    26.95998 -999.00000   22.65121 -999.00000 -999.00000
2074    8    2    24.60824 -999.00000   23.21974 -999.00000 -999.00000
2074    8    3    27.34951 -999.00000   23.77127 -999.00000 -999.00000
2074    8    4    27.01942 -999.00000   24.40808 -999.00000 -999.00000
2074    8    5    27.27981 -999.00000   24.99896 -999.00000 -999.00000
2074    8    6    18.49834 -999.00000   25.07874 -999.00000 -999.00000
2074    8    7    15.09970 -999.00000   24.47607 -999.00000 -999.00000
2074    8    8    14.78425 -999.00000   23.75614 -999.00000 -999.00000
2074    8    9    20.33523 -999.00000   23.40128 -999.00000 -999.00000
2074    8   10    21.25614 -999.00000   23.40816 -999.00000 -999.00000
2074    8   11    18.23862 -999.00000   23.30754 -999.00000 -999.00000
2074    8   12    19.38436 -999.00000   23.12204 -999.00000 -999.00000
2074    8   13    22.89614 -999.00000   23.18215 -999.00000 -999.00000
2074    8   14    19.87292 -999.00000   23.25868 -999.00000 -999.00000
2074    8   15    17.78236 -999.00000   23.07339 -999.00000 -999.00000
2074    8   16    26.77353 -999.00000   23.24269 -999.00000 -999.00000
2074    8   17    22.25406 -999.00000   23.61643 -999.00000 -999.00000
2074    8   18    19.08237 -999.00000   23.57197 -999.00000 -999.00000
2074    8   19    23.62661 -999.00000   23.59897 -999.00000 -999.00000
2074    8   20    30.53572 -999.00000   24.19921 -999.00000 -999.00000
2074    8   21    26.69630 -999.00000   24.91993 -999.00000 -999.00000
2074    8   22    17.29205 -999.00000   24.87151 -999.00000 -999.00000
2074    8   23    18.08279 -999.00000   24.35695 -999.00000 -999.00000
2074    8   24    24.63839 -999.00000   24.29604 -999.00000 -999.00000
2074    8   25    28.64058 -999.00000   24.79506 -999.00000 -999.00000
2074    8   26    28.96503 -999.00000   25.49007 -999.00000 -999.00000
2074    8   27    26.45699 -999.00000   26.01395 -999.00000 -999.00000
2074    8   28    14.62005 -999.00000   25.65711 -999.00000 -999.00000
2074    8   29    13.95283 -999.00000   24.63080 -999.00000 -999.00000
2074    8   30    15.15630 -999.00000   23.79826 -999.00000 -999.00000
2074    8   31    15.92185 -999.00000   23.18665 -999.00000 -999.00000
2074    9    1    15.19970 -999.00000   22.65535 -999.00000 -999.00000
2074    9    2    17.45606 -999.00000   22.26090 -999.00000 -999.00000
2074    9    3    22.57550 -999.00000   22.25265 -999.00000 -999.00000
2074    9    4    24.13046 -999.00000   22.55414 -999.00000 -999.00000
2074    9    5    22.92413 -999.00000   22.84893 -999.00000 -999.00000
2074    9    6    20.60464 -999.00000   22.95039 -999.00000 -999.00000
2074    9    7    17.27660 -999.00000   22.76767 -999.00000 -999.00000
2074    9    8    18.78649 -999.00000   22.51517 -999.00000 -999.00000
2074    9    9    26.38526 -999.00000   22.71851 -999.00000 -999.00000
2074    9   10    25.08197 -999.00000   23.20567 -999.00000 -999.00000
